지점,지점명,일시,기온(°C),강수량(mm),습도(%),전운량(10분위),시정(10m),date,시간,PM10,PM25
108,서울,2023-07-12 11:00:00,26.1,0.0,87,9,1624,2023-07-12,11,28.0,17.0
108,서울,2023-07-12 12:00:00,26.9,0.0,84,9,1786,2023-07-12,12,27.0,21.0
108,서울,2023-07-12 13:00:00,27.6,0.0,78,10,1784,2023-07-12,13,25.0,17.0
108,서울,2023-07-12 14:00:00,28.5,0.0,77,10,1949,2023-07-12,14,26.0,22.0
108,서울,2023-07-12 15:00:00,28.3,0.0,76,10,1514,2023-07-12,15,29.0,21.0
108,서울,2023-07-12 16:00:00,29.0,0.0,74,7,2000,2023-07-12,16,34.0,16.0
108,서울,2023-07-12 17:00:00,28.9,0.0,73,7,2000,2023-07-12,17,30.0,21.0
108,서울,2023-07-12 18:00:00,28.3,0.0,75,8,2000,2023-07-12,18,26.0,23.0
108,서울,2023-07-12 19:00:00,27.8,0.0,76,9,2000,2023-07-12,19,27.0,19.0
108,서울,2023-07-12 20:00:00,27.4,0.0,79,10,2000,2023-07-12,20,33.0,26.0
108,서울,2023-07-12 21:00:00,26.9,0.0,80,10,2000,2023-07-12,21,35.0,23.0
108,서울,2023-07-12 22:00:00,26.7,0.0,81,9,2000,2023-07-12,22,37.0,19.0
108,서울,2023-07-12 23:00:00,26.4,0.0,83,10,2000,2023-07-12,23,35.0,22.0
108,서울,2023-07-13 00:00:00,26.2,0.0,85,10,1565,2023-07-13,0,38.0,19.0
108,서울,2023-07-13 01:00:00,26.0,0.0,85,10,1470,2023-07-13,1,34.0,21.0
108,서울,2023-07-13 02:00:00,25.9,0.0,87,10,1062,2023-07-13,2,38.0,18.0
108,서울,2023-07-13 03:00:00,25.5,0.1,90,10,648,2023-07-13,3,37.0,22.0
108,서울,2023-07-13 04:00:00,25.4,0.0,91,10,601,2023-07-13,4,36.0,27.0
108,서울,2023-07-13 05:00:00,25.3,0.0,91,10,453,2023-07-13,5,36.0,21.0
108,서울,2023-07-13 06:00:00,25.4,0.0,91,10,282,2023-07-13,6,39.0,25.0
108,서울,2023-07-13 07:00:00,25.6,0.0,91,10,486,2023-07-13,7,39.0,23.0
108,서울,2023-07-13 08:00:00,25.9,0.0,90,10,291,2023-07-13,8,40.0,31.0
108,서울,2023-07-13 09:00:00,26.3,0.0,88,10,440,2023-07-13,9,40.0,25.0
108,서울,2023-07-13 10:00:00,26.5,0.1,89,10,189,2023-07-13,10,39.0,18.0
108,서울,2023-07-13 11:00:00,26.0,1.6,94,10,311,2023-07-13,11,20.0,11.0
108,서울,2023-07-13 12:00:00,24.8,12.7,96,10,206,2023-07-13,12,10.0,9.0
108,서울,2023-07-13 13:00:00,25.0,4.1,97,10,1169,2023-07-13,13,9.0,7.0
108,서울,2023-07-13 14:00:00,25.3,1.3,95,10,640,2023-07-13,14,8.0,1.0
108,서울,2023-07-13 15:00:00,24.9,34.7,99,10,233,2023-07-13,15,10.0,6.0
108,서울,2023-07-13 16:00:00,24.9,8.3,97,10,766,2023-07-13,16,12.0,6.0
108,서울,2023-07-13 17:00:00,24.8,0.9,99,10,811,2023-07-13,17,12.0,5.0
108,서울,2023-07-13 18:00:00,25.0,3.8,99,10,170,2023-07-13,18,18.0,6.0
108,서울,2023-07-13 19:00:00,25.1,5.6,98,10,630,2023-07-13,19,17.0,12.0
108,서울,2023-07-13 20:00:00,25.0,0.0,97,10,1699,2023-07-13,20,14.0,5.0
108,서울,2023-07-13 21:00:00,24.9,4.3,99,10,236,2023-07-13,21,14.0,4.0
108,서울,2023-07-13 22:00:00,24.8,4.8,99,10,960,2023-07-13,22,18.0,10.0
108,서울,2023-07-13 23:00:00,24.8,0.9,97,10,404,2023-07-13,23,13.0,7.0
108,서울,2023-07-14 00:00:00,24.7,8.4,98,10,88,2023-07-14,0,14.0,1.0
108,서울,2023-07-14 01:00:00,24.1,15.3,98,10,220,2023-07-14,1,9.0,5.0
108,서울,2023-07-14 02:00:00,24.0,17.7,99,10,131,2023-07-14,2,7.0,3.0
108,서울,2023-07-14 03:00:00,24.0,8.3,100,10,260,2023-07-14,3,7.0,3.0
108,서울,2023-07-14 04:00:00,24.3,13.9,100,10,168,2023-07-14,4,3.0,4.0
108,서울,2023-07-14 05:00:00,24.5,3.1,99,10,324,2023-07-14,5,6.0,3.0
108,서울,2023-07-14 06:00:00,24.6,0.4,99,10,194,2023-07-14,6,17.0,15.0
108,서울,2023-07-14 07:00:00,24.7,1.4,100,10,217,2023-07-14,7,33.0,21.0
108,서울,2023-07-14 08:00:00,24.8,0.3,99,10,131,2023-07-14,8,36.0,22.0
108,서울,2023-07-14 09:00:00,24.9,0.4,99,10,223,2023-07-14,9,32.0,23.0
108,서울,2023-07-14 10:00:00,24.9,0.0,100,10,116,2023-07-14,10,22.0,12.0
108,서울,2023-07-14 11:00:00,25.1,0.6,100,10,242,2023-07-14,11,15.0,9.0
108,서울,2023-07-14 12:00:00,25.0,1.3,99,10,412,2023-07-14,12,12.0,6.0
108,서울,2023-07-14 13:00:00,24.7,5.3,98,10,2000,2023-07-14,13,6.0,4.0
108,서울,2023-07-14 14:00:00,24.7,0.2,99,10,351,2023-07-14,14,10.0,1.0
108,서울,2023-07-14 15:00:00,24.7,1.2,99,10,347,2023-07-14,15,8.0,2.0
108,서울,2023-07-14 16:00:00,24.5,0.5,99,10,274,2023-07-14,16,13.0,6.0
108,서울,2023-07-14 17:00:00,24.4,0.8,99,10,219,2023-07-14,17,13.0,9.0
108,서울,2023-07-14 18:00:00,24.4,0.2,99,10,206,2023-07-14,18,8.0,9.0
108,서울,2023-07-14 19:00:00,24.5,0.3,99,10,181,2023-07-14,19,7.0,2.0
108,서울,2023-07-14 20:00:00,24.6,0.5,100,10,140,2023-07-14,20,12.0,9.0
108,서울,2023-07-14 21:00:00,24.6,0.5,99,10,211,2023-07-14,21,18.0,10.0
108,서울,2023-07-14 22:00:00,24.4,0.0,99,10,177,2023-07-14,22,20.0,15.0
108,서울,2023-07-14 23:00:00,24.4,0.4,99,10,235,2023-07-14,23,15.0,9.0
108,서울,2023-07-15 00:00:00,24.4,0.1,99,10,220,2023-07-15,0,20.0,13.0
108,서울,2023-07-15 01:00:00,24.3,0.0,99,10,88,2023-07-15,1,24.0,12.0
108,서울,2023-07-15 02:00:00,24.3,0.0,99,10,51,2023-07-15,2,21.0,11.0
108,서울,2023-07-15 03:00:00,24.4,0.5,100,10,117,2023-07-15,3,12.0,3.0
108,서울,2023-07-15 04:00:00,24.5,0.2,99,10,238,2023-07-15,4,9.0,5.0
108,서울,2023-07-15 05:00:00,24.4,0.0,99,10,252,2023-07-15,5,9.0,3.0
108,서울,2023-07-15 06:00:00,24.4,0.1,99,10,193,2023-07-15,6,10.0,2.0
108,서울,2023-07-15 07:00:00,24.4,0.4,100,10,464,2023-07-15,7,14.0,5.0
108,서울,2023-07-15 08:00:00,24.5,0.3,99,10,687,2023-07-15,8,12.0,2.0
108,서울,2023-07-15 09:00:00,24.6,0.0,99,10,436,2023-07-15,9,9.0,3.0
108,서울,2023-07-15 10:00:00,24.6,0.0,98,9,2000,2023-07-15,10,13.0,7.0
108,서울,2023-07-15 11:00:00,25.0,0.0,94,10,1653,2023-07-15,11,13.0,7.0
108,서울,2023-07-15 12:00:00,25.5,0.0,89,10,2000,2023-07-15,12,16.0,15.0
108,서울,2023-07-15 13:00:00,25.2,0.0,90,10,1756,2023-07-15,13,17.0,9.0
108,서울,2023-07-15 14:00:00,25.0,0.0,92,10,1787,2023-07-15,14,20.0,6.0
108,서울,2023-07-15 15:00:00,25.0,0.0,96,10,499,2023-07-15,15,22.0,11.0
108,서울,2023-07-15 16:00:00,25.2,0.1,99,10,596,2023-07-15,16,32.0,15.0
108,서울,2023-07-15 17:00:00,25.1,0.6,93,10,519,2023-07-15,17,29.0,20.0
108,서울,2023-07-15 18:00:00,24.8,0.1,90,10,1854,2023-07-15,18,34.0,24.0
108,서울,2023-07-15 19:00:00,24.4,0.0,89,10,1996,2023-07-15,19,32.0,21.0
108,서울,2023-07-15 20:00:00,24.0,0.0,87,10,2000,2023-07-15,20,32.0,16.0
108,서울,2023-07-15 21:00:00,23.9,0.0,89,10,2000,2023-07-15,21,28.0,16.0
108,서울,2023-07-15 22:00:00,23.9,0.0,87,9,1999,2023-07-15,22,31.0,16.0
108,서울,2023-07-15 23:00:00,23.9,0.0,87,9,2000,2023-07-15,23,34.0,15.0
108,서울,2023-07-16 00:00:00,23.7,0.0,86,9,2000,2023-07-16,0,35.0,14.0
108,서울,2023-07-16 01:00:00,23.7,0.0,85,5,2000,2023-07-16,1,34.0,15.0
108,서울,2023-07-16 02:00:00,23.8,0.0,87,10,2000,2023-07-16,2,34.0,14.0
108,서울,2023-07-16 03:00:00,23.8,0.0,91,9,2000,2023-07-16,3,34.0,15.0
108,서울,2023-07-16 04:00:00,23.8,0.0,92,9,1234,2023-07-16,4,35.0,20.0
108,서울,2023-07-16 05:00:00,23.9,0.0,93,10,887,2023-07-16,5,34.0,13.0
108,서울,2023-07-16 06:00:00,23.9,0.0,94,10,735,2023-07-16,6,29.0,13.0
108,서울,2023-07-16 07:00:00,23.9,0.1,97,10,408,2023-07-16,7,27.0,14.0
108,서울,2023-07-16 08:00:00,24.1,0.0,96,10,740,2023-07-16,8,31.0,18.0
108,서울,2023-07-16 09:00:00,24.1,0.0,94,10,959,2023-07-16,9,35.0,21.0
108,서울,2023-07-16 10:00:00,24.4,0.0,93,9,763,2023-07-16,10,31.0,18.0
108,서울,2023-07-16 11:00:00,24.8,0.0,93,9,811,2023-07-16,11,26.0,14.0
108,서울,2023-07-16 12:00:00,25.3,0.0,92,10,1038,2023-07-16,12,26.0,13.0
108,서울,2023-07-16 13:00:00,24.5,9.6,94,10,1087,2023-07-16,13,36.0,19.0
108,서울,2023-07-16 14:00:00,24.8,0.0,90,10,2000,2023-07-16,14,42.0,16.0
108,서울,2023-07-16 15:00:00,25.1,0.0,87,10,2000,2023-07-16,15,33.0,15.0
108,서울,2023-07-16 16:00:00,25.2,0.0,83,10,2000,2023-07-16,16,29.0,17.0
108,서울,2023-07-16 17:00:00,25.3,0.0,83,10,2000,2023-07-16,17,29.0,14.0
108,서울,2023-07-16 18:00:00,25.3,0.0,82,9,2000,2023-07-16,18,30.0,9.0
108,서울,2023-07-16 19:00:00,25.2,0.0,83,9,2000,2023-07-16,19,28.0,13.0
108,서울,2023-07-16 20:00:00,25.0,0.0,86,10,2000,2023-07-16,20,28.0,15.0
108,서울,2023-07-16 21:00:00,24.8,0.0,87,8,2000,2023-07-16,21,29.0,13.0
108,서울,2023-07-16 22:00:00,24.6,0.0,89,7,2000,2023-07-16,22,31.0,12.0
108,서울,2023-07-16 23:00:00,24.5,0.0,90,10,1781,2023-07-16,23,28.0,13.0
108,서울,2023-07-17 00:00:00,24.4,0.0,89,8,2000,2023-07-17,0,30.0,13.0
108,서울,2023-07-17 01:00:00,24.2,0.0,90,8,2000,2023-07-17,1,32.0,13.0
108,서울,2023-07-17 02:00:00,24.2,0.0,91,7,2000,2023-07-17,2,34.0,15.0
108,서울,2023-07-17 03:00:00,23.9,0.0,90,7,2000,2023-07-17,3,31.0,14.0
108,서울,2023-07-17 04:00:00,23.8,0.0,92,9,1831,2023-07-17,4,32.0,11.0
108,서울,2023-07-17 05:00:00,23.7,0.0,93,9,1568,2023-07-17,5,34.0,15.0
108,서울,2023-07-17 06:00:00,23.8,0.0,94,10,1734,2023-07-17,6,34.0,18.0
108,서울,2023-07-17 07:00:00,24.0,0.0,92,10,1979,2023-07-17,7,31.0,14.0
108,서울,2023-07-17 08:00:00,24.1,0.0,92,10,1423,2023-07-17,8,38.0,16.0
108,서울,2023-07-17 09:00:00,24.9,0.0,89,10,1948,2023-07-17,9,34.0,19.0
108,서울,2023-07-17 10:00:00,25.7,0.0,87,8,2000,2023-07-17,10,27.0,19.0
108,서울,2023-07-17 11:00:00,26.8,0.0,81,10,2000,2023-07-17,11,23.0,11.0
108,서울,2023-07-17 12:00:00,26.6,0.0,81,10,1987,2023-07-17,12,21.0,18.0
108,서울,2023-07-17 13:00:00,27.2,0.0,80,9,2000,2023-07-17,13,29.0,17.0
108,서울,2023-07-17 14:00:00,27.1,0.0,78,10,2000,2023-07-17,14,32.0,17.0
108,서울,2023-07-17 15:00:00,27.7,0.0,76,10,2000,2023-07-17,15,31.0,15.0
108,서울,2023-07-17 16:00:00,26.4,0.0,83,10,2000,2023-07-17,16,32.0,18.0
108,서울,2023-07-17 17:00:00,26.2,0.0,84,8,2000,2023-07-17,17,31.0,19.0
108,서울,2023-07-17 18:00:00,26.3,0.0,82,7,2000,2023-07-17,18,31.0,21.0
108,서울,2023-07-17 19:00:00,26.2,0.0,82,7,2000,2023-07-17,19,29.0,17.0
108,서울,2023-07-17 20:00:00,25.9,0.0,85,10,2000,2023-07-17,20,30.0,22.0
108,서울,2023-07-17 21:00:00,25.7,0.0,85,8,2000,2023-07-17,21,31.0,18.0
108,서울,2023-07-17 22:00:00,25.7,0.0,87,8,1899,2023-07-17,22,32.0,20.0
108,서울,2023-07-17 23:00:00,25.6,0.0,87,8,1614,2023-07-17,23,27.0,15.0
108,서울,2023-07-18 00:00:00,25.2,1.4,92,10,204,2023-07-18,0,26.0,13.0
108,서울,2023-07-18 01:00:00,25.0,0.1,93,10,130,2023-07-18,1,24.0,12.0
108,서울,2023-07-18 02:00:00,24.6,0.5,93,10,487,2023-07-18,2,19.0,10.0
108,서울,2023-07-18 03:00:00,24.4,0.0,93,10,508,2023-07-18,3,10.0,2.0
108,서울,2023-07-18 04:00:00,24.2,0.0,94,10,449,2023-07-18,4,9.0,4.0
108,서울,2023-07-18 05:00:00,24.2,0.0,94,10,541,2023-07-18,5,9.0,1.0
108,서울,2023-07-18 06:00:00,24.2,0.0,93,10,584,2023-07-18,6,8.0,3.0
108,서울,2023-07-18 07:00:00,24.4,0.0,93,10,464,2023-07-18,7,6.0,2.0
108,서울,2023-07-18 08:00:00,24.6,0.0,94,10,485,2023-07-18,8,8.0,7.0
108,서울,2023-07-18 09:00:00,24.7,0.0,94,10,1275,2023-07-18,9,8.0,2.0
108,서울,2023-07-18 10:00:00,24.7,0.3,95,10,1100,2023-07-18,10,10.0,5.0
108,서울,2023-07-18 11:00:00,24.9,0.5,95,10,1288,2023-07-18,11,10.0,4.0
108,서울,2023-07-18 12:00:00,25.3,0.7,94,10,1942,2023-07-18,12,,8.0
108,서울,2023-07-18 13:00:00,25.3,0.1,91,10,1786,2023-07-18,13,9.0,4.0
108,서울,2023-07-18 14:00:00,25.8,0.1,90,10,2000,2023-07-18,14,8.0,3.0
108,서울,2023-07-18 15:00:00,26.2,0.0,82,10,1670,2023-07-18,15,7.0,2.0
108,서울,2023-07-18 16:00:00,26.2,0.0,82,9,2000,2023-07-18,16,9.0,1.0
108,서울,2023-07-18 17:00:00,27.0,0.0,80,8,2000,2023-07-18,17,8.0,2.0
108,서울,2023-07-18 18:00:00,27.0,0.0,77,8,2000,2023-07-18,18,8.0,1.0
108,서울,2023-07-18 19:00:00,27.0,0.0,77,8,2000,2023-07-18,19,7.0,2.0
108,서울,2023-07-18 20:00:00,26.3,0.0,77,6,2000,2023-07-18,20,7.0,3.0
108,서울,2023-07-18 21:00:00,25.3,0.0,82,6,2000,2023-07-18,21,11.0,3.0
108,서울,2023-07-18 22:00:00,24.9,0.0,85,5,2000,2023-07-18,22,13.0,1.0
108,서울,2023-07-18 23:00:00,24.5,0.0,86,2,2000,2023-07-18,23,12.0,3.0
108,서울,2023-07-19 00:00:00,24.2,0.0,88,0,1600,2023-07-19,0,18.0,3.0
108,서울,2023-07-19 01:00:00,23.8,0.0,90,4,2000,2023-07-19,1,20.0,3.0
108,서울,2023-07-19 02:00:00,23.4,0.0,91,3,2000,2023-07-19,2,22.0,5.0
108,서울,2023-07-19 03:00:00,23.1,0.0,93,0,2000,2023-07-19,3,20.0,3.0
108,서울,2023-07-19 04:00:00,22.7,0.0,94,0,2000,2023-07-19,4,20.0,8.0
108,서울,2023-07-19 05:00:00,22.7,0.0,94,0,2000,2023-07-19,5,20.0,3.0
108,서울,2023-07-19 06:00:00,22.5,0.0,95,0,2000,2023-07-19,6,21.0,1.0
108,서울,2023-07-19 07:00:00,22.9,0.0,95,1,2000,2023-07-19,7,20.0,6.0
108,서울,2023-07-19 08:00:00,24.5,0.0,90,2,2000,2023-07-19,8,19.0,6.0
108,서울,2023-07-19 09:00:00,26.2,0.0,84,8,2000,2023-07-19,9,21.0,8.0
108,서울,2023-07-19 10:00:00,26.9,0.0,80,6,2000,2023-07-19,10,23.0,13.0
108,서울,2023-07-19 11:00:00,28.6,0.0,74,4,2000,2023-07-19,11,22.0,13.0
108,서울,2023-07-19 12:00:00,29.8,0.0,73,6,2000,2023-07-19,12,24.0,9.0
108,서울,2023-07-19 13:00:00,31.1,0.0,69,4,2000,2023-07-19,13,21.0,12.0
108,서울,2023-07-19 14:00:00,31.8,0.0,62,4,2000,2023-07-19,14,32.0,20.0
108,서울,2023-07-19 15:00:00,31.8,0.0,60,3,2000,2023-07-19,15,42.0,25.0
108,서울,2023-07-19 16:00:00,32.1,0.0,56,2,2000,2023-07-19,16,48.0,20.0
108,서울,2023-07-19 17:00:00,32.2,0.0,61,2,2000,2023-07-19,17,44.0,25.0
108,서울,2023-07-19 18:00:00,31.1,0.0,67,1,2000,2023-07-19,18,47.0,32.0
108,서울,2023-07-19 19:00:00,29.8,0.0,70,4,2000,2023-07-19,19,49.0,30.0
108,서울,2023-07-19 20:00:00,28.3,0.0,72,1,2000,2023-07-19,20,52.0,33.0
108,서울,2023-07-19 21:00:00,27.0,0.0,75,0,2000,2023-07-19,21,52.0,38.0
108,서울,2023-07-19 22:00:00,26.6,0.0,78,0,2000,2023-07-19,22,54.0,36.0
108,서울,2023-07-19 23:00:00,26.2,0.0,80,0,2000,2023-07-19,23,53.0,38.0
108,서울,2023-07-20 00:00:00,25.9,0.0,83,0,1875,2023-07-20,0,51.0,39.0
108,서울,2023-07-20 01:00:00,25.4,0.0,84,0,1544,2023-07-20,1,52.0,39.0
108,서울,2023-07-20 02:00:00,25.0,0.0,87,0,1406,2023-07-20,2,53.0,44.0
108,서울,2023-07-20 03:00:00,24.8,0.0,87,0,1197,2023-07-20,3,50.0,34.0
108,서울,2023-07-20 04:00:00,24.4,0.0,87,0,1019,2023-07-20,4,51.0,34.0
108,서울,2023-07-20 05:00:00,24.2,0.0,89,0,880,2023-07-20,5,48.0,32.0
108,서울,2023-07-20 06:00:00,24.0,0.0,90,0,592,2023-07-20,6,49.0,36.0
108,서울,2023-07-20 07:00:00,24.5,0.0,91,0,450,2023-07-20,7,52.0,35.0
108,서울,2023-07-20 08:00:00,25.3,0.0,89,2,484,2023-07-20,8,55.0,37.0
108,서울,2023-07-20 09:00:00,26.6,0.0,85,3,594,2023-07-20,9,56.0,41.0
108,서울,2023-07-20 10:00:00,28.4,0.0,78,6,839,2023-07-20,10,64.0,39.0
108,서울,2023-07-20 11:00:00,29.6,0.0,73,6,1207,2023-07-20,11,69.0,47.0
108,서울,2023-07-20 12:00:00,30.3,0.0,69,7,1152,2023-07-20,12,73.0,48.0
108,서울,2023-07-20 13:00:00,31.4,0.0,65,6,1390,2023-07-20,13,72.0,51.0
108,서울,2023-07-20 14:00:00,31.9,0.0,60,6,1486,2023-07-20,14,74.0,49.0
108,서울,2023-07-20 15:00:00,32.4,0.0,57,7,1587,2023-07-20,15,69.0,48.0
108,서울,2023-07-20 16:00:00,32.6,0.0,52,6,1972,2023-07-20,16,79.0,47.0
108,서울,2023-07-20 17:00:00,32.1,0.0,58,7,1931,2023-07-20,17,75.0,48.0
108,서울,2023-07-20 18:00:00,30.9,0.0,67,5,1757,2023-07-20,18,73.0,55.0
108,서울,2023-07-20 19:00:00,29.9,0.0,69,5,1900,2023-07-20,19,66.0,43.0
108,서울,2023-07-20 20:00:00,28.8,0.0,70,6,1999,2023-07-20,20,65.0,45.0
108,서울,2023-07-20 21:00:00,27.7,0.0,61,1,2000,2023-07-20,21,63.0,43.0
108,서울,2023-07-20 22:00:00,26.9,0.0,67,2,2000,2023-07-20,22,63.0,38.0
108,서울,2023-07-20 23:00:00,26.5,0.0,71,2,2000,2023-07-20,23,62.0,45.0
108,서울,2023-07-21 00:00:00,26.1,0.0,76,0,1924,2023-07-21,0,64.0,50.0
108,서울,2023-07-21 01:00:00,25.9,0.0,78,3,1683,2023-07-21,1,60.0,43.0
108,서울,2023-07-21 02:00:00,25.6,0.0,81,3,1599,2023-07-21,2,62.0,49.0
108,서울,2023-07-21 03:00:00,25.5,0.0,83,3,1330,2023-07-21,3,61.0,43.0
108,서울,2023-07-21 04:00:00,25.3,0.0,86,0,1148,2023-07-21,4,63.0,39.0
108,서울,2023-07-21 05:00:00,24.9,0.0,87,0,1001,2023-07-21,5,61.0,44.0
108,서울,2023-07-21 06:00:00,24.6,0.0,87,2,1045,2023-07-21,6,64.0,40.0
108,서울,2023-07-21 07:00:00,25.1,0.0,89,0,913,2023-07-21,7,67.0,50.0
108,서울,2023-07-21 08:00:00,26.5,0.0,83,0,803,2023-07-21,8,76.0,51.0
108,서울,2023-07-21 09:00:00,28.3,0.0,76,1,745,2023-07-21,9,74.0,54.0
108,서울,2023-07-21 10:00:00,29.5,0.0,73,2,884,2023-07-21,10,78.0,64.0
108,서울,2023-07-21 11:00:00,30.9,0.0,59,1,1999,2023-07-21,11,70.0,55.0
108,서울,2023-07-21 12:00:00,32.0,0.0,58,2,1459,2023-07-21,12,63.0,52.0
108,서울,2023-07-21 13:00:00,32.8,0.0,55,4,1570,2023-07-21,13,61.0,46.0
108,서울,2023-07-21 14:00:00,33.6,0.0,50,5,1951,2023-07-21,14,55.0,36.0
108,서울,2023-07-21 15:00:00,33.8,0.0,52,5,1802,2023-07-21,15,55.0,40.0
108,서울,2023-07-21 16:00:00,33.9,0.0,49,4,1674,2023-07-21,16,49.0,39.0
108,서울,2023-07-21 17:00:00,34.2,0.0,49,3,1480,2023-07-21,17,45.0,30.0
108,서울,2023-07-21 18:00:00,33.2,0.0,56,1,1232,2023-07-21,18,53.0,38.0
108,서울,2023-07-21 19:00:00,31.9,0.0,62,1,1252,2023-07-21,19,83.0,59.0
108,서울,2023-07-21 20:00:00,30.7,0.0,66,1,1319,2023-07-21,20,83.0,68.0
108,서울,2023-07-21 21:00:00,30.1,0.0,69,4,1246,2023-07-21,21,77.0,58.0
108,서울,2023-07-21 22:00:00,29.6,0.0,68,6,1448,2023-07-21,22,79.0,54.0
108,서울,2023-07-21 23:00:00,29.0,0.0,72,2,1273,2023-07-21,23,65.0,48.0
108,서울,2023-07-22 00:00:00,28.4,0.0,76,0,1340,2023-07-22,0,51.0,31.0
108,서울,2023-07-22 01:00:00,28.3,0.0,75,3,1947,2023-07-22,1,44.0,32.0
108,서울,2023-07-22 02:00:00,27.9,0.0,74,5,1999,2023-07-22,2,42.0,35.0
108,서울,2023-07-22 03:00:00,27.6,0.0,75,7,2000,2023-07-22,3,40.0,29.0
108,서울,2023-07-22 04:00:00,26.9,0.0,77,0,2000,2023-07-22,4,41.0,35.0
108,서울,2023-07-22 05:00:00,26.5,0.0,78,0,1883,2023-07-22,5,41.0,30.0
108,서울,2023-07-22 06:00:00,26.3,0.0,80,2,1847,2023-07-22,6,44.0,27.0
108,서울,2023-07-22 07:00:00,26.4,0.0,79,0,1835,2023-07-22,7,42.0,31.0
108,서울,2023-07-22 08:00:00,27.6,0.0,74,0,1992,2023-07-22,8,45.0,33.0
108,서울,2023-07-22 09:00:00,28.8,0.0,64,1,2000,2023-07-22,9,38.0,28.0
108,서울,2023-07-22 10:00:00,29.7,0.0,58,2,2000,2023-07-22,10,39.0,26.0
108,서울,2023-07-22 11:00:00,30.7,0.0,58,2,2000,2023-07-22,11,39.0,26.0
108,서울,2023-07-22 12:00:00,31.5,0.0,56,3,2000,2023-07-22,12,37.0,19.0
108,서울,2023-07-22 13:00:00,31.7,0.0,53,10,2000,2023-07-22,13,50.0,21.0
108,서울,2023-07-22 14:00:00,31.8,0.0,55,9,2000,2023-07-22,14,,24.0
108,서울,2023-07-22 15:00:00,30.5,0.0,58,10,2000,2023-07-22,15,30.0,16.0
108,서울,2023-07-22 16:00:00,28.1,0.0,75,10,1988,2023-07-22,16,24.0,17.0
108,서울,2023-07-22 17:00:00,28.3,0.0,72,10,2000,2023-07-22,17,21.0,10.0
108,서울,2023-07-22 18:00:00,27.1,0.4,82,10,1673,2023-07-22,18,19.0,6.0
108,서울,2023-07-22 19:00:00,25.6,9.0,90,10,987,2023-07-22,19,15.0,9.0
108,서울,2023-07-22 20:00:00,25.1,1.3,88,10,2000,2023-07-22,20,9.0,1.0
108,서울,2023-07-22 21:00:00,24.9,0.0,87,10,2000,2023-07-22,21,8.0,3.0
108,서울,2023-07-22 22:00:00,24.6,1.3,93,10,1960,2023-07-22,22,13.0,3.0
108,서울,2023-07-22 23:00:00,24.6,0.0,88,10,2000,2023-07-22,23,12.0,4.0
108,서울,2023-07-23 00:00:00,24.7,0.3,89,10,2000,2023-07-23,0,12.0,1.0
108,서울,2023-07-23 01:00:00,24.8,0.7,89,10,1992,2023-07-23,1,13.0,5.0
108,서울,2023-07-23 02:00:00,24.9,0.0,88,10,2000,2023-07-23,2,13.0,4.0
108,서울,2023-07-23 03:00:00,25.1,0.3,88,10,2000,2023-07-23,3,14.0,4.0
108,서울,2023-07-23 04:00:00,24.9,0.3,92,10,2000,2023-07-23,4,15.0,11.0
108,서울,2023-07-23 05:00:00,24.9,0.0,92,10,2000,2023-07-23,5,15.0,4.0
108,서울,2023-07-23 06:00:00,24.9,2.3,94,10,265,2023-07-23,6,14.0,4.0
108,서울,2023-07-23 07:00:00,24.7,6.4,96,10,235,2023-07-23,7,13.0,4.0
108,서울,2023-07-23 08:00:00,24.5,9.1,99,10,210,2023-07-23,8,15.0,9.0
108,서울,2023-07-23 09:00:00,24.7,5.8,98,10,262,2023-07-23,9,12.0,4.0
108,서울,2023-07-23 10:00:00,24.8,5.8,98,10,573,2023-07-23,10,10.0,6.0
108,서울,2023-07-23 11:00:00,25.0,2.4,98,10,809,2023-07-23,11,8.0,4.0
108,서울,2023-07-23 12:00:00,25.2,2.4,98,10,1831,2023-07-23,12,10.0,5.0
108,서울,2023-07-23 13:00:00,25.5,0.6,96,10,1958,2023-07-23,13,6.0,3.0
108,서울,2023-07-23 14:00:00,25.5,2.4,97,10,1636,2023-07-23,14,6.0,1.0
108,서울,2023-07-23 15:00:00,25.6,0.5,94,10,1815,2023-07-23,15,6.0,1.0
108,서울,2023-07-23 16:00:00,25.6,0.0,94,10,2000,2023-07-23,16,8.0,6.0
108,서울,2023-07-23 17:00:00,25.7,0.0,91,10,2000,2023-07-23,17,7.0,3.0
108,서울,2023-07-23 18:00:00,25.6,0.0,92,10,2000,2023-07-23,18,7.0,1.0
108,서울,2023-07-23 19:00:00,25.5,0.0,93,10,2000,2023-07-23,19,9.0,4.0
108,서울,2023-07-23 20:00:00,25.6,0.0,92,10,2000,2023-07-23,20,11.0,3.0
108,서울,2023-07-23 21:00:00,25.6,0.0,94,10,1587,2023-07-23,21,9.0,3.0
108,서울,2023-07-23 22:00:00,25.4,1.2,94,10,1924,2023-07-23,22,11.0,4.0
108,서울,2023-07-23 23:00:00,25.4,0.0,95,10,1299,2023-07-23,23,11.0,5.0
108,서울,2023-07-24 00:00:00,25.2,0.0,96,10,1067,2023-07-24,0,11.0,5.0
108,서울,2023-07-24 01:00:00,25.0,0.2,96,10,456,2023-07-24,1,9.0,3.0
108,서울,2023-07-24 02:00:00,24.8,0.2,95,8,871,2023-07-24,2,16.0,5.0
